classifier,k,modulus,residue,next_tail,probability_fraction,probability,geometric_fraction,geometric_probability,diff_vs_geometric,abs_diff_vs_geometric
n_mod,6,64,15,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,15,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,15,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,17,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,17,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,17,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,17,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,17,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,17,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,17,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,17,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,17,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,17,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,17,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,19,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,19,2,1/2,0.500000000000,1/4,0.250000000000,0.250000000000,0.250000000000
n_mod,6,64,19,3,1/4,0.250000000000,1/8,0.125000000000,0.125000000000,0.125000000000
n_mod,6,64,19,4,1/8,0.125000000000,1/16,0.062500000000,0.062500000000,0.062500000000
n_mod,6,64,19,5,1/16,0.062500000000,1/32,0.031250000000,0.031250000000,0.031250000000
n_mod,6,64,19,6,1/32,0.031250000000,1/64,0.015625000000,0.015625000000,0.015625000000
n_mod,6,64,19,7,1/64,0.015625000000,1/128,0.007812500000,0.007812500000,0.007812500000
n_mod,6,64,19,8,1/128,0.007812500000,1/256,0.003906250000,0.003906250000,0.003906250000
n_mod,6,64,19,9,1/256,0.003906250000,1/512,0.001953125000,0.001953125000,0.001953125000
n_mod,6,64,19,10,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,6,64,19,ge_11,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,6,64,21,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,21,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,21,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,21,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,21,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,21,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,21,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,21,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,21,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,21,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,21,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,23,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,23,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,23,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,23,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,23,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,23,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,23,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,23,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,23,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,23,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,23,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,25,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,25,2,1/1,1.000000000000,1/4,0.250000000000,0.750000000000,0.750000000000
n_mod,6,64,25,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,25,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,25,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,25,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,25,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,25,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,25,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,25,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,25,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,27,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,27,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,27,3,1/2,0.500000000000,1/8,0.125000000000,0.375000000000,0.375000000000
n_mod,6,64,27,4,1/4,0.250000000000,1/16,0.062500000000,0.187500000000,0.187500000000
n_mod,6,64,27,5,1/8,0.125000000000,1/32,0.031250000000,0.093750000000,0.093750000000
n_mod,6,64,27,6,1/16,0.062500000000,1/64,0.015625000000,0.046875000000,0.046875000000
n_mod,6,64,27,7,1/32,0.031250000000,1/128,0.007812500000,0.023437500000,0.023437500000
n_mod,6,64,27,8,1/64,0.015625000000,1/256,0.003906250000,0.011718750000,0.011718750000
n_mod,6,64,27,9,1/128,0.007812500000,1/512,0.001953125000,0.005859375000,0.005859375000
n_mod,6,64,27,10,1/256,0.003906250000,1/1024,0.000976562500,0.002929687500,0.002929687500
n_mod,6,64,27,ge_11,1/256,0.003906250000,1/1024,0.000976562500,0.002929687500,0.002929687500
n_mod,6,64,29,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,29,2,1/1,1.000000000000,1/4,0.250000000000,0.750000000000,0.750000000000
n_mod,6,64,29,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,29,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,29,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,29,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,29,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,29,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,29,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,29,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,29,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,31,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,31,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,31,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,31,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,31,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,31,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,31,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,31,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,31,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,31,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,31,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,33,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,33,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,33,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,33,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,33,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,33,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,33,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,33,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,33,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,33,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,33,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,35,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,35,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,35,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,35,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,35,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,35,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,35,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,35,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,35,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,35,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,35,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,37,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,37,2,1/2,0.500000000000,1/4,0.250000000000,0.250000000000,0.250000000000
n_mod,6,64,37,3,1/4,0.250000000000,1/8,0.125000000000,0.125000000000,0.125000000000
n_mod,6,64,37,4,1/8,0.125000000000,1/16,0.062500000000,0.062500000000,0.062500000000
n_mod,6,64,37,5,1/16,0.062500000000,1/32,0.031250000000,0.031250000000,0.031250000000
n_mod,6,64,37,6,1/32,0.031250000000,1/64,0.015625000000,0.015625000000,0.015625000000
n_mod,6,64,37,7,1/64,0.015625000000,1/128,0.007812500000,0.007812500000,0.007812500000
n_mod,6,64,37,8,1/128,0.007812500000,1/256,0.003906250000,0.003906250000,0.003906250000
n_mod,6,64,37,9,1/256,0.003906250000,1/512,0.001953125000,0.001953125000,0.001953125000
n_mod,6,64,37,10,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,6,64,37,ge_11,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,6,64,39,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,39,2,1/2,0.500000000000,1/4,0.250000000000,0.250000000000,0.250000000000
n_mod,6,64,39,3,1/4,0.250000000000,1/8,0.125000000000,0.125000000000,0.125000000000
n_mod,6,64,39,4,1/8,0.125000000000,1/16,0.062500000000,0.062500000000,0.062500000000
n_mod,6,64,39,5,1/16,0.062500000000,1/32,0.031250000000,0.031250000000,0.031250000000
n_mod,6,64,39,6,1/32,0.031250000000,1/64,0.015625000000,0.015625000000,0.015625000000
n_mod,6,64,39,7,1/64,0.015625000000,1/128,0.007812500000,0.007812500000,0.007812500000
n_mod,6,64,39,8,1/128,0.007812500000,1/256,0.003906250000,0.003906250000,0.003906250000
n_mod,6,64,39,9,1/256,0.003906250000,1/512,0.001953125000,0.001953125000,0.001953125000
n_mod,6,64,39,10,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,6,64,39,ge_11,1/512,0.001953125000,1/1024,0.000976562500,0.000976562500,0.000976562500
n_mod,6,64,41,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,41,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,41,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,41,4,1/2,0.500000000000,1/16,0.062500000000,0.437500000000,0.437500000000
n_mod,6,64,41,5,1/4,0.250000000000,1/32,0.031250000000,0.218750000000,0.218750000000
n_mod,6,64,41,6,1/8,0.125000000000,1/64,0.015625000000,0.109375000000,0.109375000000
n_mod,6,64,41,7,1/16,0.062500000000,1/128,0.007812500000,0.054687500000,0.054687500000
n_mod,6,64,41,8,1/32,0.031250000000,1/256,0.003906250000,0.027343750000,0.027343750000
n_mod,6,64,41,9,1/64,0.015625000000,1/512,0.001953125000,0.013671875000,0.013671875000
n_mod,6,64,41,10,1/128,0.007812500000,1/1024,0.000976562500,0.006835937500,0.006835937500
n_mod,6,64,41,ge_11,1/128,0.007812500000,1/1024,0.000976562500,0.006835937500,0.006835937500
n_mod,6,64,43,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,43,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,43,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,43,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,43,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,43,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,43,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,43,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,43,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,43,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,43,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,45,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,45,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,45,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,45,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,45,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,45,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,45,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,45,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,45,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,45,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,45,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,47,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,47,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,47,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,47,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,47,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,47,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,47,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,47,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,47,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,47,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,47,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,49,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,49,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,49,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,49,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,49,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,49,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,49,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,49,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,49,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,49,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,49,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,51,1,1/1,1.000000000000,1/2,0.500000000000,0.500000000000,0.500000000000
n_mod,6,64,51,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,51,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,51,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,51,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,51,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,51,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,51,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,51,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,51,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,51,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,53,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,53,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,53,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,53,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,53,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,53,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,53,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,53,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,53,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,53,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,53,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,55,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,55,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,55,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,55,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,55,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,55,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,55,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,55,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,55,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,55,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,55,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,57,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,57,2,1/1,1.000000000000,1/4,0.250000000000,0.750000000000,0.750000000000
n_mod,6,64,57,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,57,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,57,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,57,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,57,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,57,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,57,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,57,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,57,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,59,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,59,2,1/1,1.000000000000,1/4,0.250000000000,0.750000000000,0.750000000000
n_mod,6,64,59,3,0/1,0.000000000000,1/8,0.125000000000,-0.125000000000,0.125000000000
n_mod,6,64,59,4,0/1,0.000000000000,1/16,0.062500000000,-0.062500000000,0.062500000000
n_mod,6,64,59,5,0/1,0.000000000000,1/32,0.031250000000,-0.031250000000,0.031250000000
n_mod,6,64,59,6,0/1,0.000000000000,1/64,0.015625000000,-0.015625000000,0.015625000000
n_mod,6,64,59,7,0/1,0.000000000000,1/128,0.007812500000,-0.007812500000,0.007812500000
n_mod,6,64,59,8,0/1,0.000000000000,1/256,0.003906250000,-0.003906250000,0.003906250000
n_mod,6,64,59,9,0/1,0.000000000000,1/512,0.001953125000,-0.001953125000,0.001953125000
n_mod,6,64,59,10,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,59,ge_11,0/1,0.000000000000,1/1024,0.000976562500,-0.000976562500,0.000976562500
n_mod,6,64,61,1,0/1,0.000000000000,1/2,0.500000000000,-0.500000000000,0.500000000000
n_mod,6,64,61,2,0/1,0.000000000000,1/4,0.250000000000,-0.250000000000,0.250000000000
n_mod,6,64,61,3,1/2,0.500000000000,1/8,0.125000000000,0.375000000000,0.375000000000
n_mod,6,64,61,4,1/4,0.250000000000,1/16,0.062500000000,0.187500000000,0.187500000000
n_mod,6,64,61,5,1/8,0.125000000000,1/32,0.031250000000,0.093750000000,0.093750000000
n_mod,6,64,61,6,1/16,0.062500000000,1/64,0.015625000000,0.046875000000,0.046875000000
n_mod,6,64,61,7,1/32,0.031250000000,1/128,0.007812500000,0.023437500000,0.023437500000
n_mod,6,64,61,8,1/64,0.015625000000,1/256,0.003906250000,0.011718750000,0.011718750000
n_mod,6,64,61,9,1/128,0.007812500000,1/512,0.001953125000,0.005859375000,0.005859375000
n_mod,6,64,61,10,1/256,0.003906250000,1/1024,0.000976562500,0.002929687500,0.002929687500
n_mod,6,64,61,ge_11,1/256,0.003906250000,1/1024,0.000976562500,0.002929687500,0.002929687500
n_mod,6,64,63,1,1/2,0.500000000000,1/2,0.500000000000,0.000000000000,0.000000000000
n_mod,6,64,63,2,1/4,0.250000000000,1/4,0.250000000000,0.000000000000,0.000000000000
n_mod,6,64,63,3,1/8,0.125000000000,1/8,0.125000000000,0.000000000000,0.000000000000
n_mod,6,64,63,4,1/16,0.062500000000,1/16,0.062500000000,0.000000000000,0.000000000000
n_mod,6,64,63,5,1/32,0.031250000000,1/32,0.031250000000,0.000000000000,0.000000000000
n_mod,6,64,63,6,1/64,0.015625000000,1/64,0.015625000000,0.000000000000,0.000000000000
n_mod,6,64,63,7,1/128,0.007812500000,1/128,0.007812500000,0.000000000000,0.000000000000
n_mod,6,64,63,8,1/256,0.003906250000,1/256,0.003906250000,0.000000000000,0.000000000000
n_mod,6,64,63,9,1/512,0.001953125000,1/512,0.001953125000,0.000000000000,0.000000000000
n_mod,6,64,63,10,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
n_mod,6,64,63,ge_11,1/1024,0.000976562500,1/1024,0.000976562500,0.000000000000,0.000000000000
